,index,SK_ID_CURR,TARGET,EXT_SOURCE_2,EXT_SOURCE_3,EXT_SOURCE_1,INSTAL_DPD_MEAN,DAYS_EMPLOYED_PERC,AMT_ANNUITY,DAYS_EMPLOYED,PAYMENT_RATE,ACTIVE_DAYS_CREDIT_MAX,APPROVED_CNT_PAYMENT_MEAN,ANNUITY_INCOME_PERC,PREV_CNT_PAYMENT_MEAN,DAYS_BIRTH,CLOSED_DAYS_CREDIT_MAX,POS_MONTHS_BALANCE_SIZE,AMT_CREDIT,AMT_GOODS_PRICE,OWN_CAR_AGE,INSTAL_DAYS_ENTRY_PAYMENT_MAX,POS_SK_DPD_DEF_MAX,PREV_APP_CREDIT_PERC_MEAN,APPROVED_AMT_CREDIT_MIN,BURO_AMT_CREDIT_SUM_DEBT_MEAN,APPROVED_AMT_ANNUITY_MEAN,DAYS_ID_PUBLISH,INSTAL_PAYMENT_PERC_SUM,BURO_CREDIT_TYPE_Microloan_MEAN,INSTAL_AMT_PAYMENT_SUM,NAME_FAMILY_STATUS_Married,ACTIVE_AMT_CREDIT_SUM_DEBT_MAX,INSTAL_PAYMENT_DIFF_SUM,ACTIVE_AMT_CREDIT_SUM_LIMIT_MEAN,REGION_RATING_CLIENT_W_CITY,ACTIVE_AMT_CREDIT_SUM_MEAN,POS_MONTHS_BALANCE_MEAN,INSTAL_AMT_INSTALMENT_MAX,ACTIVE_DAYS_CREDIT_ENDDATE_MAX,CC_CNT_DRAWINGS_ATM_CURRENT_MEAN,CC_CNT_DRAWINGS_CURRENT_MEAN,PREV_NAME_TYPE_SUITE_nan_MEAN,INSTAL_AMT_INSTALMENT_SUM,INSTAL_COUNT,FLAG_DOCUMENT_3,INSTAL_DAYS_ENTRY_PAYMENT_MEAN,FLAG_DOCUMENT_18,CODE_GENDER,DEF_30_CNT_SOCIAL_CIRCLE,CC_AMT_RECIVABLE_MIN,BURO_DAYS_CREDIT_ENDDATE_MEAN,BURO_DAYS_CREDIT_MAX,BURO_DAYS_CREDIT_MEAN,CC_AMT_CREDIT_LIMIT_ACTUAL_MEAN,CC_AMT_CREDIT_LIMIT_ACTUAL_SUM,CC_AMT_PAYMENT_TOTAL_CURRENT_MAX,CC_AMT_RECEIVABLE_PRINCIPAL_VAR,CC_AMT_RECIVABLE_VAR,INSTAL_DBD_MAX,CC_CNT_DRAWINGS_CURRENT_MAX,CC_CNT_DRAWINGS_CURRENT_VAR,CLOSED_AMT_CREDIT_MAX_OVERDUE_MEAN,CLOSED_AMT_CREDIT_SUM_MAX,CLOSED_DAYS_CREDIT_MIN,CLOSED_DAYS_CREDIT_VAR,CLOSED_MONTHS_BALANCE_MAX_MAX,INSTAL_DAYS_ENTRY_PAYMENT_SUM,INSTAL_DBD_MEAN,PREV_DAYS_DECISION_MIN,PREV_NAME_CASH_LOAN_PURPOSE_Repairs_MEAN,PREV_NAME_CONTRACT_STATUS_Refused_MEAN,PREV_NAME_PORTFOLIO_Cards_MEAN,PREV_NAME_YIELD_GROUP_high_MEAN,PREV_NAME_YIELD_GROUP_low_action_MEAN,PREV_CODE_REJECT_REASON_LIMIT_MEAN,REFUSED_AMT_ANNUITY_MIN,REFUSED_DAYS_DECISION_MAX,REGION_POPULATION_RELATIVE,REG_CITY_NOT_LIVE_CITY,TOTALAREA_MODE,YEARS_BEGINEXPLUATATION_AVG,PREV_DAYS_DECISION_MEAN,INSTAL_DBD_SUM,INSTAL_PAYMENT_PERC_MEAN,LIVINGAPARTMENTS_MODE,LIVINGAREA_MEDI,NONLIVINGAREA_MODE,POS_MONTHS_BALANCE_MAX,PREV_AMT_ANNUITY_MAX,PREV_AMT_ANNUITY_MEAN,PREV_AMT_CREDIT_MAX,PREV_AMT_GOODS_PRICE_MEAN,PREV_APP_CREDIT_PERC_MAX,PREV_APP_CREDIT_PERC_MIN,BURO_CREDIT_TYPE_Mortgage_MEAN,YEARS_BUILD_MODE,ACTIVE_DAYS_CREDIT_UPDATE_MEAN,ACTIVE_DAYS_CREDIT_ENDDATE_MEAN,APPROVED_HOUR_APPR_PROCESS_START_MEAN,BURO_AMT_CREDIT_SUM_OVERDUE_MEAN,APARTMENTS_AVG,ACTIVE_AMT_CREDIT_SUM_DEBT_MEAN,ACTIVE_AMT_CREDIT_SUM_MAX,APPROVED_AMT_GOODS_PRICE_MEAN,BURO_AMT_CREDIT_SUM_DEBT_SUM,BURO_AMT_CREDIT_SUM_SUM,BURO_AMT_CREDIT_SUM_MEAN,APPROVED_AMT_APPLICATION_MAX,BURO_CREDIT_ACTIVE_Active_MEAN,BURO_AMT_CREDIT_MAX_OVERDUE_MEAN,APPROVED_CNT_PAYMENT_SUM,BURO_CREDIT_ACTIVE_Closed_MEAN,APPROVED_DAYS_DECISION_MAX,ACTIVE_AMT_CREDIT_MAX_OVERDUE_MEAN,ACTIVE_DAYS_CREDIT_ENDDATE_MIN,ACTIVE_DAYS_CREDIT_MEAN,APPROVED_AMT_ANNUITY_MAX,ACTIVE_AMT_CREDIT_SUM_DEBT_SUM
618,259843,400698,0.0,0.3259105854775963,0.6127042441012546,0.7110797224924764,0.0,0.31293716569682,22185.0,-5324.0,0.0379230769230769,-287.0,6.0,0.1643333333333333,6.0,-17013,-515.0,5.0,585000.0,585000.0,,-543.0,0.0,1.032537198715695,27580.5,4730.785714285715,5757.93,-560,4.0,0.0,36877.14,1,33115.5,0.0,0.0,2,127552.5,-19.0,18163.98,109.0,,,0.5,36877.14,4.0,1,-589.25,0,1,0.0,,-462.5,-287.0,-1120.875,,,,,,13.0,,,912.885,230169.6,-2743.0,622963.6,0.0,-2357.0,11.25,-654.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.001417,0,,,-335.0,45.0,1.0,,,,-17.0,6237.72,5757.93,33732.0,32220.0,1.216648879402348,0.8484255180290422,0.0,,-42.0,77.5,8.0,0.0,,33115.5,179100.0,32220.0,33115.5,1207179.765,150897.47062500002,41040.0,0.25,684.66375,12.0,0.75,-16.0,0.0,46.0,-364.5,6237.72,33115.5
619,259844,400699,1.0,0.7256615848253485,0.5388627065779676,0.4797074041853108,0.0,0.1591070582662245,62568.0,-2687.0,0.03476,-102.0,16.0,0.3972571428571428,16.0,-16888,-617.0,15.0,1800000.0,1800000.0,,-1606.0,0.0,0.9296268736047624,84663.0,287880.0,7145.55,-423,14.0,0.0,113463.09,1,1222902.0,0.0,0.0,2,1343801.25,-59.0,20570.94,861.0,,,0.0,113463.09,14.0,1,-1789.642857142857,0,1,0.0,,-581.7777777777778,-102.0,-1321.4444444444443,,,,,,21.0,,,,450000.0,-2712.0,799308.7,0.0,-25055.0,9.642857142857142,-2006.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.010147,0,0.0319,0.9871,-2006.0,135.0,1.0,,0.0539,0.0231,-52.0,7145.55,7145.55,84663.0,78705.0,0.9296268736047624,0.9296268736047624,0.0,,-14.0,562.0,13.0,0.0,0.0598,863640.0,2038500.0,78705.0,1727280.0,4509351.0,501039.0,78705.0,0.2222222222222222,48230.055,16.0,0.5555555555555556,-2006.0,48230.055,263.0,-533.5,7145.55,1727280.0
620,259845,400700,0.0,0.6264922675456993,,,2.75,0.2362001124227093,14944.5,-2101.0,0.0792034342952539,,12.0,0.16605,12.0,-8895,,13.0,188685.0,157500.0,,-1539.0,12.0,0.9997758517632996,30114.0,,3493.215,-1395,12.0,,41878.17,1,,0.0,,2,,-57.0,3493.215,,,,0.5,41878.17,12.0,1,-1700.4166666666667,0,1,0.0,,,,,,,,,,9.0,,,,,,,,-20405.0,2.1666666666666665,-1897.0,0.0,0.0,0.0,0.5,0.0,0.0,,,0.014464,0,,,-1700.5,26.0,1.0,,,,-51.0,3493.215,3493.215,39105.0,34602.75,1.0,0.999551703526599,,,,,9.0,,,,,30100.5,,,,30100.5,,,12.0,,-1897.0,,,,3493.215,
621,259846,400702,0.0,0.6174485633078872,,0.3343711561407475,0.0,0.2133565502407047,9000.0,-2083.0,0.05,,10.0,0.1333333333333333,10.0,-9763,,9.0,180000.0,180000.0,,-101.0,0.0,1.0126935770500127,35451.0,,4897.575,-2421,9.0,,48678.795,0,,0.0,,2,,-8.0,9498.195,,,,1.0,48678.795,9.0,0,-230.44444444444449,0,1,0.0,,,,,,,,,,22.0,,,,,,,,-2074.0,12.444444444444445,-373.0,0.0,0.0,0.0,1.0,0.0,0.0,,,0.009334,0,0.1593,0.9846,-373.0,112.0,1.0,0.1736,0.1834,0.0,-4.0,4897.575,4897.575,35451.0,35901.0,1.0126935770500127,1.0126935770500127,,0.7975,,,17.0,,0.1948,,,35901.0,,,,35901.0,,,10.0,,-373.0,,,,4897.575,
622,259847,400703,0.0,0.6277501924816797,0.5744466170995097,0.5701341046275061,0.0,0.1911249881729586,26176.5,-2020.0,0.0332145671314536,-74.0,10.5,0.1939,10.5,-10569,-488.0,26.0,788103.0,598500.0,,-759.0,0.0,0.9291099092148748,18472.5,477891.0,5718.96,-2696,27.894794283870247,0.0,272983.41,1,3809619.0,-45000.0,0.0,2,904628.7,-42.30769230769231,54781.83,31096.0,,,0.0,227983.41,23.0,1,-1305.3478260869565,0,1,0.0,,3230.222222222222,-74.0,-961.6,,,,,,34.0,,,0.0,248384.565,-1562.0,248523.3,,-30023.0,22.82608695652174,-1785.0,0.0,0.0,0.0,0.5,0.0,0.0,,,0.016612,0,,,-1183.0,525.0,1.2128171427769672,,,,-24.0,7920.9,5718.96,100521.0,47382.75,1.0607743328705843,0.8137651821862348,0.1,,-208.8,8221.5,13.5,0.0,,764625.6,3825000.0,47382.75,3823128.0,4928911.065,492891.10650000005,100521.0,0.5,0.0,42.0,0.5,-767.0,0.0,-1835.0,-842.8,7920.9,3823128.0
623,259848,400704,0.0,0.596128583915381,0.656158373001177,,0.0,,14593.5,,0.0444374409076583,,8.0,0.12972,8.0,-23714,-1375.0,22.0,328405.5,283500.0,,-66.0,0.0,0.9493291715552185,60583.5,0.0,8707.365,-4262,21.0,0.0,226811.205,0,,0.0,,2,,-38.5,15380.145,,,0.0,0.25,226811.205,21.0,0,-1143.428571428571,0,1,0.0,0.0,-1314.0,-1375.0,-2041.5,67500.0,607500.0,0.0,0.0,0.0,36.0,0.0,0.0,,360000.0,-2708.0,888444.5,,-24012.0,26.0,-2040.0,0.0,0.0,0.25,0.25,0.0,0.0,,,0.019101,0,,,-724.0,546.0,1.0,,,,-2.0,15380.145,8707.365,163098.0,91875.0,1.0,0.9099012107256926,0.0,,,,10.0,0.0,,,,91875.0,0.0,429700.5,214850.25,153000.0,0.0,,24.0,1.0,-304.0,,,,15380.145,
624,259849,400705,0.0,0.6058816778174712,,,0.0,,68058.0,,0.0733267072313398,,17.333333333333332,0.2520666666666666,17.333333333333332,-22497,,44.0,928147.5,837000.0,,-61.0,0.0,0.609080281216856,265806.0,,33779.43,-4471,43.0,,2349941.175,1,,0.0,,1,,-23.977272727272727,110189.385,,,,0.3333333333333333,2349941.175,43.0,1,-733.6744186046511,0,0,0.0,,,,,,,,,,87.0,,,,,,,,-31548.0,44.65116279069768,-1487.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,,,0.032561,0,0.092,0.9305,-1058.6666666666667,1920.0,1.0,,0.0988,0.0762,-1.0,63676.53,33779.43,1320849.0,728093.25,0.919862906357956,0.0,,,,,12.666666666666666,,0.0495,,,728093.25,,,,1215000.0,,,52.0,,-753.0,,,,63676.53,
625,259850,400706,0.0,0.5247848587675608,0.7032033049040319,,0.1333333333333333,0.0551441714349826,23319.0,-983.0,0.0398774894573213,-598.0,9.5,0.1727333333333333,9.5,-17826,-716.0,39.0,584766.0,472500.0,64.0,-29.0,2.0,0.746136547717956,71208.0,0.0,8085.87,-1315,30.0,0.0,370945.98,0,0.0,0.0,,1,119844.0,-45.97435897435897,63502.335,31067.0,,0.0,0.6,370945.98,30.0,1,-1050.6333333333334,0,1,0.0,0.0,5681.0,-598.0,-870.4,77000.0,3465000.0,0.0,0.0,0.0,81.0,0.0,0.0,0.0,141750.0,-1102.0,29353.666666666668,,-31519.0,13.5,-1799.0,0.0,0.0,0.2,0.4,0.0,0.0,,,0.032561,0,0.1765,0.9776,-1225.8,405.0,1.0,,0.2282,,-2.0,10961.19,8085.87,103090.5,63391.5,1.01102114260009,0.0,0.0,,-10.0,31067.0,14.0,0.0,0.2381,0.0,119844.0,76602.0,0.0,437809.185,87561.837,85500.0,0.2,0.0,38.0,0.8,-382.0,,31067.0,-598.0,10961.19,0.0
626,259851,400707,0.0,0.5509345968074881,0.3077366963789207,,0.0144927536231884,0.0255896226415094,24246.0,-217.0,0.0293953975580215,-237.0,9.142857142857142,0.0979636363636363,9.142857142857142,-8480,-692.0,62.0,824823.0,688500.0,8.0,-24.0,0.0,1.0565408952089157,51237.0,7415.64,8320.789285714285,-1164,71.04855828317582,0.0,687072.825,0,14831.28,-23850.0,21168.72,2,36000.0,-21.12903225806452,133017.705,31073.0,0.375,0.875,0.6666666666666666,663222.825,69.0,1,-524.4782608695652,0,0,0.0,0.0,15346.0,-237.0,-464.5,180000.0,1440000.0,140217.705,2042125013.660593,2154528982.415556,76.0,2.0,0.4107142857142857,,79492.5,-692.0,,0.0,-36189.0,12.840579710144928,-1257.0,0.0,0.0,0.1111111111111111,0.2222222222222222,0.0,0.0,,,0.035792,0,,,-571.3333333333334,886.0,1.029689250480809,,,,-2.0,12235.545,8320.789285714285,180000.0,92896.71428571428,1.1522922887756897,1.0,0.0,,-9.0,31073.0,16.142857142857142,0.0,,14831.28,36000.0,92896.71428571428,14831.28,115492.5,57746.25,180000.0,0.5,,64.0,0.5,-201.0,,31073.0,-237.0,12235.545,14831.28
627,259852,400708,0.0,0.7451972323815004,0.4294236843421945,0.5255047537751901,0.0,0.3902795541750411,36135.0,-4272.0,0.0287607449856733,-68.0,6.0,0.1958536585365853,6.0,-10946,,15.0,1256400.0,900000.0,,-26.0,0.0,0.9940867006883932,45000.0,25020.0,11181.99,-2613,13.0,0.0,200770.65,0,54769.5,0.0,51701.36625,1,170258.7825,-7.066666666666666,18298.53,297.0,,0.0,0.5,200770.65,13.0,1,-192.6153846153846,0,0,0.0,0.0,181.0,-68.0,-193.5,84375.0,675000.0,0.0,0.0,0.0,12.0,0.0,0.0,,,,,,-2504.0,7.461538461538462,-381.0,0.0,0.0,0.25,0.25,0.25,0.0,,,0.04622,0,0.0493,0.9762,-239.0,97.0,1.0,0.0735,0.0638,0.0,-1.0,18298.53,11181.99,146682.0,83990.25,1.0553749043611325,0.9209718983924408,0.0,0.6864,-30.75,181.0,18.0,0.0,0.0825,25020.0,360000.0,93135.0,100080.0,681035.13,170258.7825,135090.0,1.0,0.0,18.0,0.0,-234.0,0.0,-13.0,-193.5,18298.53,100080.0
628,259853,400709,0.0,0.7677247647988893,0.8171723992791566,,0.1521739130434782,0.3796392785571142,22689.0,-4736.0,0.0389692697706053,-883.0,18.666666666666668,0.05042,18.666666666666668,-12475,-883.0,46.0,582228.0,486000.0,,-28.0,0.0,1.0740740740740742,202500.0,0.0,26869.185,-4048,45.0,0.0,1286405.865,0,0.0,30442.5,0.0,1,764437.5,-16.369565217391305,30442.5,893.0,,,0.3333333333333333,1316848.365,46.0,1,-493.5434782608696,0,1,0.0,,135.14285714285714,-883.0,-1464.0,,,,,,43.0,,,13068.0,900000.0,-2405.0,718657.3333333333,,-22703.0,14.91304347826087,-1048.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,,,0.04622,0,,,-707.0,686.0,0.9782608695652174,,,,-1.0,30442.5,26869.185,450000.0,317220.0,1.1111111111111112,1.0,0.0,,-314.0,627.0,13.666666666666666,0.0,,0.0,1503000.0,317220.0,0.0,4775855.58,682265.0828571429,450000.0,0.5714285714285714,9845.357142857143,56.0,0.4285714285714285,-216.0,7428.375,138.0,-1167.25,30442.5,0.0
629,259854,400710,0.0,0.4049284528904865,0.8061492814355136,0.1635455137105108,0.0,0.2067453625632377,7195.5,-1839.0,0.03198,,17.0,0.06396,17.0,-8895,-1084.0,14.0,225000.0,225000.0,6.0,-752.0,0.0,1.0555943880116665,44743.5,,4271.49,-1580,12.0,0.0,116701.335,0,,0.0,,2,,-41.0,48016.485,,,,0.0,116701.335,12.0,1,-1259.25,0,0,0.0,,-809.0,-1084.0,-1084.0,,,,,,68.0,,,,102685.5,-1084.0,,,-15111.0,31.25,-1761.0,0.0,0.0,0.0,0.5,0.5,0.0,,,0.00702,0,,,-1334.5,375.0,1.0,,,,-24.0,5745.825,4271.49,59193.0,54455.7375,1.111188776023333,1.0,0.0,,,,12.5,0.0,,,,54455.7375,0.0,102685.5,102685.5,59193.0,0.0,,34.0,1.0,-908.0,,,,5745.825,
630,259855,400711,0.0,0.6413796408778037,0.6863823354047934,0.1988717445863452,0.0,0.198136391562564,23931.0,-1935.0,0.0293977821755906,,6.0,0.1181777777777777,6.0,-9766,-441.0,19.0,814041.0,679500.0,,-17.0,0.0,0.8543515184298278,55210.5,0.0,22159.47375,-2317,90.0,0.0,1740347.865,1,,0.0,,2,,-24.42105263157895,424788.93,,0.0,2.775,0.4,1740347.865,90.0,1,-654.6333333333333,0,0,0.0,0.0,-267.0,-441.0,-617.0,183375.0,7335000.0,424788.93,11464284618.079044,11766696417.771114,39.0,15.0,15.255769230769229,0.0,404746.875,-793.0,61952.0,0.0,-58917.0,5.1,-1914.0,0.0,0.0,0.2,0.2,0.0,0.0,,,0.00712,1,0.1429,0.9896,-754.4,459.0,1.0,,,,-1.0,47790.72,22159.47375,503325.0,220020.0,1.523351536392534,0.0,0.0,0.8628,,,14.25,0.0,,,,220020.0,0.0,525861.81,262930.905,450000.0,0.0,0.0,24.0,1.0,-82.0,,,,47790.72,
631,259856,400712,0.0,0.6607603702689135,0.6041125998015721,0.5981245289167599,0.0,0.096034787735849,10489.5,-1303.0,0.04662,-1798.0,26.666666666666668,0.11655,26.666666666666668,-13568,-369.0,18.0,225000.0,225000.0,,-300.0,0.0,0.9549871937586536,50301.0,56683.8,9491.7,-3931,15.0,0.0,119384.19,1,283419.0,0.0,0.0,2,216000.0,-16.166666666666668,37867.32,-259.0,,,0.6666666666666666,119384.19,15.0,0,-503.8,0,1,0.0,,-1328.6,-369.0,-1943.142857142857,,,,,,25.0,,,0.0,292500.0,-2832.0,1441614.0,,-7557.0,10.8,-730.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.031329,0,0.0497,0.9896,-293.0,162.0,1.0,0.0505,0.0962,0.0,-9.0,16366.68,9491.7,555273.0,191490.0,1.1111111111111112,0.8347245409015025,0.0,0.8628,-348.5,-934.5,11.333333333333334,0.0,0.0701,141709.5,297000.0,191490.0,283419.0,1354251.6,193464.5142857143,463500.0,0.2857142857142857,0.0,80.0,0.7142857142857143,-146.0,0.0,-1610.0,-2266.0,16366.68,283419.0
632,259857,400713,0.0,0.2183533772427564,,,0.0,0.0751653134678161,18265.5,-898.0,0.06765,,18.0,0.1159714285714285,46.0,-11947,-2686.0,10.0,270000.0,270000.0,,-147.0,0.0,0.8442329879037885,76212.0,0.0,4996.44,-3541,14.630921703810582,0.0,112730.49,1,,-27000.0,,2,,-8.5,23755.41,,,,0.6,85730.49,10.0,1,-243.9,0,1,0.0,,-2318.0,-2686.0,-2686.0,,,,,,26.0,,,2023.11,23805.0,-2686.0,,,-2439.0,11.9,-392.0,0.0,0.4,0.0,0.0,0.0,0.0,45347.535,-148.0,0.018634,0,,,-198.2,119.0,1.4630921703810582,,,,-4.0,52760.16,34368.045000000006,1913805.0,1011930.0,0.8632498819083609,0.8347245409015025,0.0,,,,13.0,0.0,,,,65790.0,0.0,23805.0,23805.0,65790.0,0.0,2023.11,18.0,1.0,-392.0,,,,4996.44,
633,259858,400714,0.0,0.0735529128222129,0.6023863442690867,,0.6206896551724138,0.123598820058997,16447.5,-1257.0,0.0924520665756058,,12.0,0.1044285714285714,12.0,-10170,-89.0,26.0,177903.0,148500.0,,-1119.0,0.0,0.9499953599489106,34830.0,0.0,10606.1175,-588,24.0,0.0,297918.315,1,,71109.22499999999,,2,,-55.69230769230769,14222.925,,,,0.5,369027.54,29.0,1,-1586.7241379310344,0,1,1.0,,-191.5,-89.0,-282.0,,,,,,31.0,,,0.0,41431.5,-475.0,74498.0,0.0,-46015.0,9.655172413793103,-2595.0,0.0,0.0,0.0,1.0,0.0,0.0,,,0.0196889999999999,0,0.2529,0.9851,-2124.0,280.0,0.8275862068965517,0.214,0.2722,0.0266,-37.0,14221.845,10606.1175,171409.5,86872.5,1.1124031007751938,0.7875876191226274,0.0,0.804,,,14.5,0.0,0.2454,,,86872.5,0.0,77431.5,38715.75,135000.0,0.0,0.0,24.0,1.0,-1653.0,,,,14221.845,
634,259859,400715,0.0,0.7089570886571477,,0.5915204058652703,0.0,0.1755035290067137,58549.5,-2039.0,0.0669786261428218,,3.0,0.2768297872340425,8.5,-11618,,4.0,874152.0,810000.0,18.0,-749.0,0.0,0.9461495602021132,49486.5,,17495.955,-1989,3.0,,52473.42,0,,0.0,,2,,-26.5,17495.955,,,,0.6,52473.42,3.0,0,-781.0,0,0,0.0,,,,,,,,,,8.0,,,,,,,,-2343.0,7.0,-835.0,0.0,0.8,0.0,0.2,0.0,0.6,17388.54,-647.0,0.008575,1,,,-743.6,21.0,1.0,,,,-25.0,29129.805,21207.465,368685.0,112955.4,1.0,0.8668014509127668,,,,,18.0,,,,,48213.0,,,,48213.0,,,3.0,,-835.0,,,,17495.955,
635,259860,400716,0.0,0.490966088338927,0.6785676886853644,,0.2333333333333333,0.4028393351800554,23958.0,-5817.0,0.0292373253668394,-728.0,16.8,0.1901428571428571,16.8,-14440,-905.0,32.0,819432.0,684000.0,,-16.0,0.0,0.9986460674869444,28471.5,358.5,9717.84,-4238,29.0,0.0,302112.045,1,1071.0,8112.735,0.0,2,38250.0,-65.8125,24511.23,-2.0,,0.0,0.3333333333333333,310224.78,30.0,1,-1940.9666666666667,0,1,0.0,0.0,-292.0,-728.0,-1031.3333333333333,90000.0,450000.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,70475.22,-905.0,,,-58229.0,12.233333333333333,-2726.0,0.0,0.0,0.1666666666666666,0.3333333333333333,0.1666666666666666,0.0,,,0.008625,0,0.0065,0.9677,-1330.3333333333333,367.0,0.9666666666666668,,0.0057,,-1.0,24511.23,9717.84,838278.0,184709.7,1.1128795575121346,0.853535461982779,0.0,0.5753,-357.5,-182.5,14.2,0.0,0.0124,537.75,76500.0,184709.7,1075.5,146975.22,48991.74,715500.0,0.6666666666666666,0.0,84.0,0.3333333333333333,-154.0,,-363.0,-1094.5,24511.23,1075.5
636,259861,400717,0.0,0.1572733295432992,,0.3692752570687229,0.0,0.3877236273904997,12789.0,-5028.0,0.0376988074867019,,20.0,0.1235652173913043,20.0,-12968,,24.0,339241.5,238500.0,,-43.0,0.0,1.1349206349206349,85995.0,,14122.33875,-2348,22.0,,307327.05,1,,0.0,,2,,-47.708333333333336,27104.4,,,0.0,0.5,307327.05,22.0,1,-1415.8636363636365,0,1,0.0,0.0,,,,135000.0,405000.0,0.0,0.0,0.0,46.0,0.0,0.0,,,,,,-31149.0,24.181818181818183,-2200.0,0.0,0.0,0.1666666666666666,0.0,0.0,0.0,,,0.018801,0,0.0084,0.9662,-670.6666666666666,532.0,1.0,0.0073,0.01,0.0,-2.0,27104.4,14122.33875,922500.0,327105.0,1.4285714285714286,1.0,,0.5557,,,11.0,,0.0082,,,327105.0,,,,922500.0,,,80.0,,-109.0,,,,27104.4,
637,259862,400718,0.0,0.7270264101142075,0.6594055320683344,,0.0,,36081.0,,0.08018,-343.0,10.0,0.211,10.0,-20771,-585.0,12.0,450000.0,450000.0,,-2201.0,0.0,1.2610966057441253,34470.0,162092.7,4598.28,-4334,10.0,0.0,45963.315,1,810463.5,0.0,0.0,2,1035000.0,-77.5,4598.28,1483.0,,,0.0,45963.315,10.0,1,-2341.7,0,1,0.0,,224.8333333333333,-343.0,-825.0,,,,,,17.0,,,,1125000.0,-1579.0,171713.3,0.0,-23417.0,10.7,-2505.0,0.0,0.0,0.0,1.0,0.0,0.0,,,0.030755,0,,,-2505.0,107.0,1.0,,,,-72.0,4598.28,4598.28,34470.0,43470.0,1.2610966057441253,1.2610966057441253,0.0,,-29.0,1483.0,14.0,0.0,,810463.5,1035000.0,43470.0,810463.5,3670245.0,611707.5,43470.0,0.1666666666666666,,10.0,0.8333333333333334,-2505.0,,1483.0,-343.0,4598.28,810463.5
638,259863,400719,0.0,0.5722193866686275,0.7338145369642702,0.4270682098518998,0.0,0.2405024273715034,29970.0,-3121.0,0.046822272215973,-271.0,18.0,0.2664,18.0,-12977,-1035.0,23.0,640080.0,450000.0,,-846.0,0.0,0.9990948412623174,18243.0,28758.0,5760.629999999999,-4674,21.0,0.0,230702.175,0,126531.0,0.0,0.0,2,203107.5,-63.43478260869565,130037.265,825.0,,,0.3333333333333333,230702.175,21.0,1,-1939.047619047619,0,1,0.0,,-222.42857142857144,-271.0,-990.75,,,,,,18.0,,,0.0,189000.0,-2392.0,411222.9166666667,,-40720.0,6.619047619047619,-2866.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,,-1228.0,0.00963,0,0.0108,0.9722,-1731.3333333333333,139.0,1.0,0.011,0.0134,0.0,-27.0,9392.31,5760.629999999999,179145.0,71713.5,1.0111001480019737,0.9861843757849786,0.0,0.6341,-32.75,460.3333333333333,13.5,0.0,0.0124,86274.0,260640.0,97557.75,172548.0,1231227.0,153903.375,176670.0,0.5,0.0,36.0,0.5,-1100.0,0.0,132.0,-544.25,9392.31,172548.0
639,259864,400721,1.0,0.5772007312303029,0.4740512892789932,,1.1219512195121952,,11254.5,,0.10004,-503.0,16.0,0.0714571428571428,16.0,-19591,-1244.0,80.0,112500.0,112500.0,,-24.0,0.0,0.9160596215542018,21163.5,199397.25,13365.1575,-3115,74.0,0.0,1099888.605,0,398794.5,59211.53999999999,0.0,2,263250.0,-40.375,33643.845,1681.0,,,0.4,1159100.145,82.0,0,-1243.560975609756,0,1,0.0,,-197.5,-503.0,-1422.0,,,,,,36.0,,,8136.0,135000.0,-2309.0,567112.5,,-101972.0,5.341463414634147,-2797.0,0.0,0.3333333333333333,0.1333333333333333,0.2666666666666666,0.0,0.0,11250.0,-147.0,0.0228,0,,,-1039.3333333333333,438.0,0.902439024390244,,,,-1.0,33643.845,15809.527500000002,954315.0,233616.11538461532,1.0,0.8182859636681032,0.0,,-14.0,1076.0,13.333333333333334,0.0,,398794.5,378000.0,186225.75,398794.5,686727.0,171681.75,675000.0,0.5,8136.0,96.0,0.5,-442.0,,471.0,-1067.5,33643.845,398794.5
640,259865,400722,0.0,0.5121687896754308,0.3791004853998145,0.475206242666804,1.3488372093023255,0.0499950499950499,22099.5,-505.0,0.0545666666666666,-98.0,3.0,0.19644,3.0,-10101,-568.0,8.0,405000.0,405000.0,23.0,-16.0,11.0,1.018454100583692,76324.5,29424.85714285714,10725.4125,-2567,41.0,0.0,209482.875,1,121473.0,29363.85,4509.0,2,78435.0,-32.5,14700.825,359.0,0.3529411764705882,0.5294117647058824,0.75,238846.725,43.0,1,-420.8139534883721,0,1,0.0,127046.745,-220.3333333333333,-98.0,-669.7142857142857,135000.0,2295000.0,9911.07,20829326.277381618,36045051.891190745,42.0,9.0,4.764705882352941,0.0,225000.0,-1230.0,88796.33333333333,0.0,-18095.0,3.930232558139535,-1093.0,0.0,0.0,0.25,0.0,0.0,0.0,,,0.025164,0,,,-599.5,169.0,0.9534883720930232,,,,-29.0,14700.825,10725.4125,135000.0,102163.5,1.055362301751076,1.0,0.0,,-36.0,291.5,12.5,0.0,,68658.0,135000.0,107775.0,205974.0,842130.0,120304.28571428572,135000.0,0.4285714285714285,0.0,6.0,0.5714285714285714,-513.0,0.0,224.0,-502.0,14700.825,205974.0
