,SK_ID_CURR,TARGET,NAME_CONTRACT_TYPE,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,AMT_GOODS_PRICE,NAME_TYPE_SUITE,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,REGION_POPULATION_RELATIVE,DAYS_BIRTH,DAYS_EMPLOYED,DAYS_REGISTRATION,DAYS_ID_PUBLISH,OWN_CAR_AGE,FLAG_MOBIL,FLAG_EMP_PHONE,FLAG_WORK_PHONE,FLAG_CONT_MOBILE,FLAG_PHONE,FLAG_EMAIL,OCCUPATION_TYPE,CNT_FAM_MEMBERS,REGION_RATING_CLIENT,REGION_RATING_CLIENT_W_CITY,WEEKDAY_APPR_PROCESS_START,HOUR_APPR_PROCESS_START,REG_REGION_NOT_LIVE_REGION,REG_REGION_NOT_WORK_REGION,LIVE_REGION_NOT_WORK_REGION,REG_CITY_NOT_LIVE_CITY,REG_CITY_NOT_WORK_CITY,LIVE_CITY_NOT_WORK_CITY,ORGANIZATION_TYPE,EXT_SOURCE_1,EXT_SOURCE_2,EXT_SOURCE_3,APARTMENTS_AVG,BASEMENTAREA_AVG,YEARS_BEGINEXPLUATATION_AVG,YEARS_BUILD_AVG,COMMONAREA_AVG,ELEVATORS_AVG,ENTRANCES_AVG,FLOORSMAX_AVG,FLOORSMIN_AVG,LANDAREA_AVG,LIVINGAPARTMENTS_AVG,LIVINGAREA_AVG,NONLIVINGAPARTMENTS_AVG,NONLIVINGAREA_AVG,APARTMENTS_MODE,BASEMENTAREA_MODE,YEARS_BEGINEXPLUATATION_MODE,YEARS_BUILD_MODE,COMMONAREA_MODE,ELEVATORS_MODE,ENTRANCES_MODE,FLOORSMAX_MODE,FLOORSMIN_MODE,LANDAREA_MODE,LIVINGAPARTMENTS_MODE,LIVINGAREA_MODE,NONLIVINGAPARTMENTS_MODE,NONLIVINGAREA_MODE,APARTMENTS_MEDI,BASEMENTAREA_MEDI,YEARS_BEGINEXPLUATATION_MEDI,YEARS_BUILD_MEDI,COMMONAREA_MEDI,ELEVATORS_MEDI,ENTRANCES_MEDI,FLOORSMAX_MEDI,FLOORSMIN_MEDI,LANDAREA_MEDI,LIVINGAPARTMENTS_MEDI,LIVINGAREA_MEDI,NONLIVINGAPARTMENTS_MEDI,NONLIVINGAREA_MEDI,FONDKAPREMONT_MODE,HOUSETYPE_MODE,TOTALAREA_MODE,WALLSMATERIAL_MODE,EMERGENCYSTATE_MODE,OBS_30_CNT_SOCIAL_CIRCLE,DEF_30_CNT_SOCIAL_CIRCLE,OBS_60_CNT_SOCIAL_CIRCLE,DEF_60_CNT_SOCIAL_CIRCLE,DAYS_LAST_PHONE_CHANGE,FLAG_DOCUMENT_2,FLAG_DOCUMENT_3,FLAG_DOCUMENT_4,FLAG_DOCUMENT_5,FLAG_DOCUMENT_6,FLAG_DOCUMENT_7,FLAG_DOCUMENT_8,FLAG_DOCUMENT_9,FLAG_DOCUMENT_10,FLAG_DOCUMENT_11,FLAG_DOCUMENT_12,FLAG_DOCUMENT_13,FLAG_DOCUMENT_14,FLAG_DOCUMENT_15,FLAG_DOCUMENT_16,FLAG_DOCUMENT_17,FLAG_DOCUMENT_18,FLAG_DOCUMENT_19,FLAG_DOCUMENT_20,FLAG_DOCUMENT_21,AMT_REQ_CREDIT_BUREAU_HOUR,AMT_REQ_CREDIT_BUREAU_DAY,AMT_REQ_CREDIT_BUREAU_WEEK,AMT_REQ_CREDIT_BUREAU_MON,AMT_REQ_CREDIT_BUREAU_QRT,AMT_REQ_CREDIT_BUREAU_YEAR
259458,400264,0,Cash loans,M,N,Y,0,135000.0,327024.0,21420.0,270000.0,Family,Working,Secondary / secondary special,Married,House / apartment,0.035792,-10529,-1292,-4852.0,-3166,,1,1,0,1,0,0,Laborers,2.0,2,2,SATURDAY,14,0,0,0,1,1,0,Industry: type 1,,0.3228816970018517,0.3046721837533529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,-135.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,5.0
259459,400265,0,Cash loans,M,N,N,0,112500.0,729792.0,26212.5,630000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.0096569999999999,-13359,-1079,-7487.0,-4181,,1,1,1,1,1,0,Sales staff,2.0,2,2,SATURDAY,19,0,0,0,0,0,0,Housing,0.1600213877127136,0.624376540695888,0.237916079507114,0.0495,0.0245,0.9891,0.8504,0.0318,0.08,0.0345,0.4583,0.5,0.0296,0.0403,0.055,0.0039,0.0012,0.0504,0.0255,0.9891,0.8563,0.0321,0.0806,0.0345,0.4583,0.5,0.0303,0.0441,0.0573,0.0039,0.0013,0.05,0.0245,0.9891,0.8524,0.032,0.08,0.0345,0.4583,0.5,0.0301,0.041,0.056,0.0039,0.0012,reg oper account,block of flats,0.0609,Panel,No,3.0,1.0,3.0,1.0,-1891.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2.0,2.0
259460,400266,0,Revolving loans,M,N,Y,1,225000.0,405000.0,20250.0,405000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.0196889999999999,-15248,-2717,-2655.0,-1001,,1,1,0,1,1,0,Realty agents,3.0,2,2,FRIDAY,16,0,0,0,0,0,0,Business Entity Type 3,,0.6355801019659576,,0.1669999999999999,0.1408,0.9811,0.7416,0.1623,0.0,0.3793,0.1667,0.2083,0.2161,0.1353,0.1437,0.0039,0.0131,0.1702,0.1461,0.9811,0.7517,0.1638,0.0,0.3793,0.1667,0.2083,0.2211,0.1478,0.1497,0.0039,0.0139,0.1686,0.1408,0.9811,0.7451,0.1633,0.0,0.3793,0.1667,0.2083,0.2199,0.1377,0.1462,0.0039,0.0134,reg oper account,block of flats,0.1158,Mixed,No,0.0,0.0,0.0,0.0,-2868.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
259461,400267,0,Cash loans,F,N,Y,0,180000.0,1345036.5,37116.0,1174500.0,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,0.011703,-21473,365243,-8108.0,-4739,,1,0,0,1,0,0,,2.0,2,2,THURSDAY,11,0,0,0,0,0,0,XNA,,0.611647084647545,0.813917469762627,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-654.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,3.0
259462,400269,0,Cash loans,F,N,N,2,108000.0,916470.0,26797.5,765000.0,Unaccompanied,Working,Secondary / secondary special,Married,With parents,0.0196889999999999,-10579,-2211,-2073.0,-3273,,1,1,1,1,1,0,Sales staff,4.0,2,2,TUESDAY,14,0,0,0,0,1,1,Self-employed,0.6951062307852567,0.1735739251618644,0.6006575372857061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,1.0,3.0,1.0,-1063.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3.0
259463,400270,0,Cash loans,F,N,N,0,99000.0,521280.0,31630.5,450000.0,Unaccompanied,Working,Secondary / secondary special,Single / not married,With parents,0.002134,-9880,-1761,-4127.0,-2568,,1,1,0,1,0,0,Sales staff,1.0,3,3,FRIDAY,9,0,0,0,1,1,0,Self-employed,,0.6203626641533607,0.0580323087789702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-390.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,1.0
259464,400271,0,Cash loans,F,N,N,0,90000.0,544491.0,17694.0,454500.0,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,0.00496,-20145,365243,-4804.0,-1890,,1,0,0,1,0,0,,2.0,2,2,THURSDAY,11,0,0,0,0,0,0,XNA,0.6382042712050005,0.6016756777369754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
259465,400273,0,Cash loans,F,Y,Y,0,427500.0,1575000.0,54877.5,1575000.0,Unaccompanied,Working,Higher education,Married,House / apartment,0.001276,-16394,-3749,-2140.0,-4393,15.0,1,1,0,1,1,0,Core staff,2.0,2,2,WEDNESDAY,9,0,0,0,0,0,0,Medicine,0.4891341411103792,0.4792614526660471,0.3656165070113335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-1512.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,4.0
259466,400274,0,Revolving loans,M,N,Y,1,112500.0,337500.0,16875.0,337500.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.0196889999999999,-17491,-1451,-6079.0,-1042,,1,1,0,1,0,0,Drivers,3.0,2,2,FRIDAY,11,0,0,0,0,0,0,Business Entity Type 3,0.4185560809020886,0.6189247358492979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-1363.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0
259467,400275,0,Cash loans,F,N,N,1,180000.0,512064.0,19431.0,360000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.009334,-13907,-2793,-8010.0,-3436,,1,1,1,1,0,0,Laborers,3.0,2,2,THURSDAY,12,0,0,0,0,0,0,Business Entity Type 3,,0.7565834176034573,0.4992720153045617,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,0.0,7.0,0.0,-1345.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0
259468,400276,0,Cash loans,F,Y,Y,0,202500.0,675000.0,53460.0,675000.0,Unaccompanied,Commercial associate,Incomplete higher,Married,House / apartment,0.0145199999999999,-8680,-1114,-5512.0,-845,15.0,1,1,0,1,0,0,Sales staff,2.0,2,2,MONDAY,12,0,0,0,0,0,0,Trade: type 7,0.1874389706598539,0.5528922765405544,0.3077366963789207,0.1031,0.0935,0.9796,,,0.0,0.2069,0.1667,,0.0,,0.0603,,0.0,0.105,0.0971,0.9796,,,0.0,0.2069,0.1667,,0.0,,0.0629,,0.0,0.1041,0.0935,0.9796,,,0.0,0.2069,0.1667,,0.0,,0.0614,,0.0,,block of flats,0.071,"Stone, brick",No,0.0,0.0,0.0,0.0,-792.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,2.0
259469,400277,0,Cash loans,F,N,Y,0,180000.0,1462720.5,61974.0,1345500.0,Unaccompanied,Working,Higher education,Single / not married,House / apartment,0.00733,-21062,-1402,-2323.0,-2358,,1,1,0,1,0,0,Sales staff,1.0,2,2,THURSDAY,10,1,1,0,0,0,0,Business Entity Type 3,,0.6566653322843329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
259470,400278,0,Cash loans,F,Y,N,2,166500.0,729000.0,37350.0,729000.0,Family,Working,Higher education,Married,House / apartment,0.018634,-12100,-1518,-2173.0,-2744,3.0,1,1,1,1,0,0,,4.0,2,2,THURSDAY,15,0,0,0,0,0,0,Government,,0.3384102041510845,0.4382813743111921,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-1741.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,1.0
259471,400279,0,Cash loans,F,N,Y,0,67500.0,244584.0,16051.5,193500.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.014464,-16722,-683,-294.0,-267,,1,1,0,1,0,0,Cleaning staff,2.0,2,2,FRIDAY,8,0,0,0,0,0,0,Restaurant,,0.3527354963352702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-231.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
259472,400280,1,Cash loans,M,Y,Y,0,216000.0,441481.5,21600.0,364500.0,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,0.035792,-19976,365243,-5959.0,-2689,28.0,1,0,0,1,0,0,,2.0,2,2,FRIDAY,14,0,0,0,0,0,0,XNA,0.4772126760363446,0.1778782991397825,0.1437580534911652,0.0371,,0.9747,,,0.0,0.1034,0.125,,0.022,,0.0301,,0.0,0.0378,,0.9747,,,0.0,0.1034,0.125,,0.0225,,0.0314,,0.0,0.0375,,0.9747,,,0.0,0.1034,0.125,,0.0223,,0.0307,,0.0,,block of flats,0.0262,Block,No,6.0,1.0,6.0,0.0,-973.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,4.0
259473,400281,1,Cash loans,F,N,Y,0,180000.0,863226.0,36702.0,697500.0,Unaccompanied,Commercial associate,Secondary / secondary special,Widow,House / apartment,0.018801,-20058,-3069,-2900.0,-3429,,1,1,0,1,0,0,Sales staff,1.0,2,2,THURSDAY,14,0,0,0,0,0,0,Self-employed,0.5868990600782679,0.7119440013797763,0.7407990879702335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-573.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3.0
259474,400282,0,Cash loans,F,N,Y,0,67500.0,95940.0,9472.5,90000.0,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,0.0105,-19254,365243,-2917.0,-2637,,1,0,0,1,0,0,,2.0,3,3,SUNDAY,12,0,0,0,0,0,0,XNA,,0.6503024623337292,,0.0979,0.0735,0.9846,0.7892,0.0155,0.06,0.1207,0.2708,0.3125,0.0486,0.0799,0.059,0.0,0.0,0.0735,0.0736,0.9816,0.7583,0.0077,0.0,0.1034,0.1667,0.2083,0.0403,0.0643,0.0476,0.0,0.0,0.0989,0.0735,0.9846,0.792,0.0156,0.06,0.1207,0.2708,0.3125,0.0494,0.0812,0.0601,0.0,0.0,reg oper account,block of flats,0.0535,"Stone, brick",No,0.0,0.0,0.0,0.0,-1037.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
259475,400283,0,Cash loans,F,N,Y,0,99000.0,870538.5,28899.0,751500.0,Family,Working,Lower secondary,Widow,House / apartment,0.020713,-22864,-381,-10656.0,-4497,,1,1,1,1,1,0,Cleaning staff,1.0,3,2,FRIDAY,8,0,0,0,0,0,0,Self-employed,,0.4676230926910164,0.5136937663039473,0.0897,0.0818,0.9851,0.7959999999999999,0.119,0.0,0.2069,0.1667,0.2083,0.0937,0.0723,0.0814,0.0039,0.0046,0.0914,0.0849,0.9851,0.804,0.12,0.0,0.2069,0.1667,0.2083,0.0958,0.079,0.0848,0.0039,0.0048,0.0906,0.0818,0.9851,0.7987,0.1197,0.0,0.2069,0.1667,0.2083,0.0953,0.0735,0.0829,0.0039,0.0047,reg oper spec account,block of flats,0.065,Panel,No,5.0,0.0,5.0,0.0,-693.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,5.0
259476,400285,0,Cash loans,M,Y,Y,1,207000.0,668304.0,32278.5,540000.0,Unaccompanied,State servant,Higher education,Married,House / apartment,0.003069,-12259,-223,-4179.0,-4247,8.0,1,1,0,1,0,0,Sales staff,3.0,3,3,MONDAY,13,1,1,0,1,1,0,Business Entity Type 3,0.1651162863935319,0.7395597557293545,0.5478104658520093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,2.0,0.0,-694.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0
259477,400286,1,Revolving loans,F,N,N,0,157500.0,180000.0,9000.0,180000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,Municipal apartment,0.008019,-11295,-1459,-57.0,-1525,,1,1,0,1,0,0,Laborers,2.0,2,2,THURSDAY,10,0,1,1,0,1,1,Business Entity Type 3,0.0459469516342066,0.4366924130817831,0.5028782772082183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,0.0,3.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0
259478,400287,0,Cash loans,M,Y,Y,0,157500.0,450000.0,27324.0,450000.0,Other_B,Working,Secondary / secondary special,Married,House / apartment,0.026392,-12789,-288,-1664.0,-4579,2.0,1,1,0,1,0,0,Drivers,2.0,2,2,WEDNESDAY,12,0,1,1,0,1,1,Industry: type 9,0.3886381724430174,0.0525166054346568,0.4382813743111921,0.0082,,0.9702,,,0.0,0.069,0.0417,,0.0133,,0.0082,,0.0024,0.0084,,0.9702,,,0.0,0.069,0.0417,,0.0137,,0.0085,,0.0025,0.0083,,0.9702,,,0.0,0.069,0.0417,,0.0136,,0.0083,,0.0024,,block of flats,0.0068,"Stone, brick",No,1.0,0.0,1.0,0.0,-637.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2.0,0.0,6.0
259479,400288,0,Cash loans,F,N,Y,0,108000.0,251091.0,24588.0,238500.0,Family,Working,Secondary / secondary special,Widow,House / apartment,0.020713,-22082,-1984,-11633.0,-4437,,1,1,1,1,0,0,Sales staff,1.0,3,3,MONDAY,6,0,0,0,0,0,0,Self-employed,,0.195247262138959,0.8050196619153701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-1880.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0
259480,400289,0,Cash loans,M,Y,Y,0,121500.0,1006920.0,42790.5,900000.0,Family,Pensioner,Secondary / secondary special,Married,House / apartment,0.035792,-22869,365243,-1813.0,-2360,6.0,1,0,0,1,0,0,,2.0,2,2,THURSDAY,9,0,0,0,0,0,0,XNA,,0.6532555144425919,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-947.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
259481,400290,0,Cash loans,M,Y,N,2,247500.0,521280.0,41062.5,450000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,Municipal apartment,0.032561,-14127,-5753,-14127.0,-968,10.0,1,1,0,1,0,0,Laborers,4.0,1,1,SATURDAY,13,0,0,0,0,0,0,Business Entity Type 3,,0.6738957249694666,0.5226973172821112,0.0289,0.0235,0.9439,0.2316,,,0.1034,0.1667,0.2083,0.0368,,,,,0.0294,0.0243,0.9439,0.2617,,,0.1034,0.1667,0.2083,0.0376,,,,,0.0291,0.0235,0.9439,0.2419,,,0.1034,0.1667,0.2083,0.0374,,,,,reg oper account,block of flats,0.0642,"Stone, brick",No,0.0,0.0,0.0,0.0,-1704.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
259482,400291,0,Cash loans,M,Y,Y,0,157500.0,573628.5,22878.0,463500.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.016612,-15426,-425,-7730.0,-4657,9.0,1,1,0,1,0,0,Security staff,2.0,2,2,SATURDAY,11,0,0,0,0,0,0,Other,,0.6056414522273424,0.6610235391308081,0.1485,0.106,0.9876,,,0.16,0.1379,0.3333,,,,0.1607,,0.0,0.1513,0.11,0.9876,,,0.1611,0.1379,0.3333,,,,0.1674,,0.0,0.1499,0.106,0.9876,,,0.16,0.1379,0.3333,,,,0.1636,,0.0,,,0.1264,"Stone, brick",No,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
259483,400293,1,Cash loans,M,N,Y,0,135000.0,1056447.0,31018.5,922500.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.031329,-17233,-466,-6316.0,-747,,1,1,0,1,0,0,High skill tech staff,2.0,2,2,THURSDAY,8,0,1,1,0,1,1,Business Entity Type 1,0.5347324794093418,0.6075931013612048,0.7981372313187245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,0.0,3.0,0.0,-1436.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,4.0
259484,400294,0,Cash loans,M,Y,Y,0,360000.0,728460.0,57685.5,675000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.031329,-18637,-1828,-5638.0,-2115,26.0,1,1,0,1,0,0,Drivers,2.0,2,2,TUESDAY,8,0,0,0,0,1,1,Trade: type 7,,0.6784587850475126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-820.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
259485,400296,0,Revolving loans,F,N,Y,1,225000.0,450000.0,22500.0,450000.0,Unaccompanied,Working,Higher education,Married,House / apartment,0.0116569999999999,-19840,-3105,-9492.0,-3395,,1,1,0,1,1,0,,3.0,1,1,TUESDAY,17,0,0,0,0,0,0,Business Entity Type 3,0.8775771988086009,0.7707254293898879,0.5136937663039473,0.0474,0.0518,0.9742,,,0.0,0.1034,0.125,,,,0.0386,,0.0052,0.0483,0.0537,0.9742,,,0.0,0.1034,0.125,,,,0.0402,,0.0055,0.0479,0.0518,0.9742,,,0.0,0.1034,0.125,,,,0.0392,,0.0053,,block of flats,0.0315,"Stone, brick",No,0.0,0.0,0.0,0.0,-570.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0
259486,400297,0,Cash loans,M,Y,Y,2,225000.0,355536.0,18742.5,270000.0,Unaccompanied,State servant,Higher education,Married,House / apartment,0.072508,-12239,-394,-2676.0,-4250,2.0,1,1,0,1,0,0,Laborers,4.0,1,1,SATURDAY,10,0,0,0,0,0,0,Police,0.5018524788147846,0.6723705090784066,0.6279908192952864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-772.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2.0,0.0
259487,400298,0,Cash loans,F,N,Y,0,135000.0,436032.0,27994.5,360000.0,Unaccompanied,Working,Secondary / secondary special,Single / not married,Rented apartment,0.020713,-8907,-521,-3572.0,-1578,,1,1,0,1,0,0,Medicine staff,1.0,3,3,FRIDAY,11,0,0,0,1,1,0,Trade: type 6,,0.4884742428671862,0.7407990879702335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,0.0,3.0,0.0,-573.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,1.0
259488,400299,0,Cash loans,F,N,Y,1,121500.0,436032.0,21339.0,360000.0,Unaccompanied,Working,Secondary / secondary special,Married,Municipal apartment,0.007114,-15435,-2818,-9282.0,-5125,,1,1,0,1,1,0,Sales staff,3.0,2,2,FRIDAY,17,0,0,0,1,1,0,Industry: type 12,,0.5343018892694713,0.3910549766342248,0.0371,,0.9767,,,,0.0345,0.1667,,0.0424,,,,,0.0378,,0.9767,,,,0.0345,0.1667,,0.0433,,,,,0.0375,,0.9767,,,,0.0345,0.1667,,0.0431,,,,,,block of flats,0.0387,"Stone, brick",No,0.0,0.0,0.0,0.0,-492.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,3.0
259489,400300,0,Cash loans,F,N,N,0,112500.0,679500.0,19867.5,679500.0,Unaccompanied,State servant,Secondary / secondary special,Married,House / apartment,0.02461,-16662,-1684,-7054.0,-205,,1,1,0,1,0,0,Medicine staff,2.0,2,2,SUNDAY,12,0,0,0,0,0,0,Medicine,,0.34298317814005,0.3556387169923543,0.1485,0.0976,0.9816,0.7484,0.0244,0.16,0.1379,0.3333,0.375,0.1168,0.1185,0.1424,0.0116,0.0272,0.1513,0.1013,0.9816,0.7583,0.0246,0.1611,0.1379,0.3333,0.375,0.1195,0.1295,0.1483,0.0117,0.0288,0.1499,0.0976,0.9816,0.7518,0.0246,0.16,0.1379,0.3333,0.375,0.1188,0.1206,0.1449,0.0116,0.0278,,block of flats,0.1604,Panel,No,2.0,0.0,2.0,0.0,-793.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0
259490,400301,0,Cash loans,M,Y,N,2,247500.0,1288350.0,35428.5,1125000.0,Family,Working,Secondary / secondary special,Married,House / apartment,0.020246,-14141,-447,-1827.0,-4883,15.0,1,1,1,1,1,0,Drivers,4.0,3,3,THURSDAY,12,0,0,0,0,0,0,Business Entity Type 2,0.2921462555464901,0.361940137745691,0.4206109640437848,0.0928,0.1009,0.9801,0.728,0.0395,0.0,0.2069,0.1667,0.2083,0.0325,0.0756,0.0609,0.0,0.0,0.0945,0.1047,0.9801,0.7387,0.0399,0.0,0.2069,0.1667,0.2083,0.0332,0.0826,0.0634,0.0,0.0,0.0937,0.1009,0.9801,0.7316,0.0398,0.0,0.2069,0.1667,0.2083,0.033,0.077,0.062,0.0,0.0,reg oper account,block of flats,0.0695,Panel,No,0.0,0.0,0.0,0.0,-3.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
259491,400302,0,Cash loans,M,N,Y,0,90000.0,265851.0,21442.5,229500.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.020246,-11673,-3765,-2069.0,-3237,,1,1,1,1,1,0,Sales staff,2.0,3,3,MONDAY,8,0,0,0,0,0,0,Business Entity Type 3,0.4274424263180805,0.4079248829275479,0.5656079814115492,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,0.0,0.0,0.0,0.0,-1728.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2.0,0.0
